Lat,Lon,inches
37.3147,-79.4819,0.11
37.2988,-79.44,0.16
37.2829,-79.3982,0.19
37.267,-79.3565,0.25
37.251,-79.3148,0.24
37.235,-79.2731,0.3
37.219,-79.2314,0.33
37.203,-79.1897,0.32
37.1869,-79.1481,0.31
37.1709,-79.1066,0.31
37.1548,-79.065,0.32
37.1387,-79.0235,0.33
37.1225,-78.982,0.33
37.1064,-78.9405,0.37
37.0902,-78.8991,0.42
37.074,-78.8577,0.38
37.0578,-78.8163,0.38
37.0416,-78.7749,0.35
37.0253,-78.7336,0.37
37.009,-78.6923,0.27
36.9927,-78.6511,0.27
36.9764,-78.6099,0.33
36.96,-78.5686,0.33
36.9437,-78.5275,0.33
36.9273,-78.4863,0.4
36.9109,-78.4452,0.36
36.8944,-78.4041,0.37
36.878,-78.3631,0.38
36.8615,-78.3221,0.32
36.845,-78.2811,0.32
36.8285,-78.2401,0.32
36.8119,-78.1992,0.32
36.7954,-78.1583,0.33
36.7788,-78.1174,0.33
36.7622,-78.0765,0.35
36.7456,-78.0357,0.3
36.7289,-77.9949,0.23
36.7123,-77.9542,0.25
36.6956,-77.9134,0.3
36.6789,-77.8727,0.3
36.6621,-77.8321,0.31
36.6454,-77.7914,0.33
36.6286,-77.7508,0.26
36.6118,-77.7102,0.25
36.595,-77.6697,0.24
36.5782,-77.6292,0.27
36.5613,-77.5887,0.21
36.5445,-77.5482,0.25
36.5276,-77.5078,0.25
36.5107,-77.4674,0.25
36.4937,-77.427,0.27
36.4768,-77.3867,0.26
36.4598,-77.3463,0.24
36.4428,-77.3061,0.13
36.4258,-77.2658,0.25
36.4088,-77.2256,0.25
36.3917,-77.1854,0.24
36.3746,-77.1452,0.28
36.3576,-77.1051,0.25
36.3404,-77.065,0.26
36.3233,-77.0249,0.21
36.3062,-76.9849,0.12
36.289,-76.9448,0.2
36.2718,-76.9049,0.2
36.2546,-76.8649,0.18
36.2373,-76.825,0.18
36.2201,-76.7851,0.17
36.2028,-76.7452,0.16
36.1855,-76.7054,0.14
36.1682,-76.6656,0.13
36.1509,-76.6258,0.13
36.1335,-76.586,0.12
36.1162,-76.5463,0.11
36.0988,-76.5066,0.1
36.0814,-76.467,0.08
36.0639,-76.4273,0.07
36.0465,-76.3877,0.07
36.029,-76.3482,0.07
36.0115,-76.3086,0.08
35.994,-76.2691,0.09
35.9765,-76.2296,0.11
35.9589,-76.1902,0.13
35.9414,-76.1508,0.14
35.9238,-76.1114,0.15
35.9062,-76.072,0.15
35.8886,-76.0327,0.14
35.8709,-75.9934,0.14
35.8533,-75.9541,0.15
35.8356,-75.9149,0.15
35.8179,-75.8757,0.13
35.8002,-75.8365,0.11
35.7824,-75.7973,0.11
35.7647,-75.7582,0.09
35.7469,-75.7191,0.11
35.7291,-75.6801,0.08
35.7113,-75.641,0.08
35.6935,-75.602,0.07
35.6756,-75.5631,0.06
35.6577,-75.5241,0.05
35.6399,-75.4852,0.05
35.622,-75.4463,0.04
35.604,-75.4075,0.04
35.5861,-75.3686,0.03
39.5125,-123.7582,0.38
39.5245,-123.7121,0.42
39.5366,-123.666,0.46
39.5486,-123.6198,0.5
39.5606,-123.5736,0.51
39.5725,-123.5274,0.6
39.5844,-123.4812,0.72
39.5963,-123.4349,0.64
39.6082,-123.3887,0.64
39.62,-123.3424,0.63
39.6319,-123.296,0.63
39.6436,-123.2497,0.71
39.6554,-123.2033,0.68
39.6671,-123.1569,0.66
39.6788,-123.1105,0.65
39.6905,-123.064,0.74
39.7022,-123.0175,0.86
39.7138,-122.971,0.89
39.7254,-122.9245,0.83
39.7369,-122.8779,0.85
39.7485,-122.8314,0.71
39.76,-122.7848,0.56
39.7715,-122.7381,0.47
39.7829,-122.6915,0.43
39.7943,-122.6448,0.33
39.8057,-122.5981,0.21
39.8171,-122.5514,0.13
39.8284,-122.5047,0.08
39.8398,-122.4579,0.05
39.851,-122.4111,0.04
39.8623,-122.3643,0.01
39.8847,-122.2706,0.01
39.8959,-122.2237,0.01
39.9623,-121.9418,0.01
39.9733,-121.8948,0.02
39.9842,-121.8477,0.05
39.9951,-121.8006,0.07
40.006,-121.7535,0.09
40.0169,-121.7063,0.12
40.0277,-121.6591,0.17
40.0385,-121.6119,0.21
40.0493,-121.5647,0.32
40.06,-121.5175,0.48
40.0707,-121.4702,0.64
40.0814,-121.4229,0.86
40.092,-121.3756,1.03
40.1027,-121.3283,1.07
40.1133,-121.2809,0.69
40.1238,-121.2336,0.53
40.1344,-121.1861,0.49
40.1449,-121.1387,0.49
40.1554,-121.0913,0.46
40.1658,-121.0438,0.48
40.1762,-120.9963,0.44
40.1866,-120.9488,0.28
40.197,-120.9013,0.24
40.2073,-120.8537,0.25
40.2176,-120.8061,0.25
40.2279,-120.7585,0.24
40.2381,-120.7109,0.22
40.2483,-120.6632,0.23
40.2585,-120.6155,0.2
40.2687,-120.5679,0.2
40.2788,-120.5201,0.12
40.2889,-120.4724,0.07
40.299,-120.4246,0.04
40.309,-120.3768,0.03
40.319,-120.329,0.02
40.329,-120.2812,0.02
40.339,-120.2334,0.02
40.3489,-120.1855,0.01
40.3588,-120.1376,0.02
40.3686,-120.0897,0.01
40.3784,-120.0418,0.01
40.3883,-119.9938,0.01
40.398,-119.9458,0.01
40.4078,-119.8978,0.01
41.5313,-112.3369,0.01
41.5361,-112.2863,0.01
41.5409,-112.2357,0.01
41.5457,-112.1851,0.03
41.5505,-112.1345,0.04
41.5552,-112.0839,0.06
41.5599,-112.0333,0.07
41.5646,-111.9826,0.16
41.5692,-111.932,0.14
41.5738,-111.8813,0.12
41.5783,-111.8306,0.11
41.5829,-111.7799,0.16
41.5874,-111.7292,0.25
41.5918,-111.6785,0.27
41.5962,-111.6278,0.2
41.6006,-111.5771,0.17
41.605,-111.5263,0.22
41.6093,-111.4756,0.31
41.6136,-111.4248,0.4
41.6179,-111.374,0.29
41.6221,-111.3233,0.21
41.6263,-111.2725,0.17
41.6304,-111.2217,0.15
41.6345,-111.1709,0.12
41.6386,-111.12,0.15
41.6427,-111.0692,0.15
41.6467,-111.0184,0.1
41.6507,-110.9675,0.13
41.6547,-110.9167,0.14
41.6586,-110.8658,0.12
41.6625,-110.8149,0.07
41.6663,-110.764,0.05
41.6701,-110.7131,0.03
41.6739,-110.6622,0.03
41.6777,-110.6113,0.01
41.6814,-110.5604,0.01
41.6851,-110.5095,0.01
41.6887,-110.4585,0.01
41.6924,-110.4076,0.01
41.6959,-110.3566,0.01
41.6995,-110.3057,0.02
41.703,-110.2547,0.04
41.7065,-110.2037,0.04
41.7099,-110.1527,0.04
41.7134,-110.1017,0.04
41.7167,-110.0507,0.04
41.7201,-109.9997,0.04
41.7234,-109.9487,0.04
41.7267,-109.8976,0.04
41.7299,-109.8466,0.04
38.7397,-83.5228,0
38.726,-83.4783,0
38.7123,-83.4339,0
38.6711,-83.3006,0
38.6157,-83.1233,0
38.6018,-83.079,0
38.5739,-82.9906,0.01
38.56,-82.9464,0.01
38.546,-82.9023,0.01
38.5319,-82.8582,0.01
38.5179,-82.8141,0.01
38.5038,-82.77,0.01
38.4897,-82.726,0.01
38.4756,-82.6819,0.01
38.4614,-82.638,0.01
38.4473,-82.594,0.01
38.4331,-82.5501,0.01
38.4046,-82.4623,0.01
38.3903,-82.4185,0.01
38.376,-82.3747,0.01
38.3617,-82.3309,0
38.3473,-82.2871,0
38.333,-82.2434,0
38.3186,-82.1997,0.01
38.3041,-82.156,0.01
38.2897,-82.1124,0.01
38.2752,-82.0687,0.01
38.2607,-82.0251,0.02
38.2462,-81.9816,0.03
38.2317,-81.938,0.03
38.2171,-81.8945,0.04
38.2025,-81.8511,0.04
38.1879,-81.8076,0.05
38.1733,-81.7642,0.08
38.1586,-81.7208,0.06
38.1439,-81.6774,0.05
38.1292,-81.6341,0.06
38.1145,-81.5908,0.05
38.0997,-81.5475,0.04
38.0849,-81.5043,0.04
38.0701,-81.461,0.05
38.0553,-81.4178,0.06
38.0404,-81.3747,0.06
38.0255,-81.3315,0.05
38.0106,-81.2884,0.05
37.9957,-81.2453,0.01
37.9808,-81.2023,0.01
37.9658,-81.1593,0.01
37.9508,-81.1163,0.02
37.9358,-81.0733,0.02
37.9207,-81.0304,0.03
37.9057,-80.9874,0.07
37.8906,-80.9446,0.05
37.8755,-80.9017,0.03
37.8603,-80.8589,0.04
37.8452,-80.8161,0.04
37.83,-80.7733,0.05
37.8148,-80.7306,0.05
37.7996,-80.6879,0.06
37.7843,-80.6452,0.07
37.769,-80.6025,0.06
37.7537,-80.5599,0.06
37.7384,-80.5173,0.06
37.7231,-80.4748,0.05
37.7077,-80.4322,0.06
37.6923,-80.3897,0.06
37.6769,-80.3472,0.06
37.6615,-80.3048,0.07
37.646,-80.2624,0.08
37.6305,-80.22,0.09
37.615,-80.1776,0.12
37.5995,-80.1353,0.15
37.5839,-80.093,0.2
37.5684,-80.0507,0.22
37.5528,-80.0084,0.17
37.5371,-79.9662,0.13
37.5215,-79.924,0.08
37.5058,-79.8819,0.06
37.4902,-79.8397,0.05
37.4744,-79.7976,0.04
37.4587,-79.7556,0.04
37.443,-79.7135,0.02
37.4272,-79.6715,0.03
37.4114,-79.6295,0.08
37.3956,-79.5876,0.06
37.3797,-79.5456,0.09
37.3639,-79.5037,0.12
37.348,-79.4619,0.11
37.3321,-79.42,0.15
37.3161,-79.3782,0.29
37.3002,-79.3364,0.31
37.2842,-79.2947,0.31
37.2682,-79.253,0.33
37.2522,-79.2113,0.32
37.2362,-79.1696,0.3
37.2201,-79.128,0.31
37.204,-79.0864,0.32
37.1879,-79.0448,0.34
37.1718,-79.0032,0.32
37.1556,-78.9617,0.42
37.1395,-78.9202,0.42
37.1233,-78.8788,0.37
37.107,-78.8373,0.38
37.0908,-78.7959,0.38
37.0745,-78.7546,0.35
37.0583,-78.7132,0.43
37.042,-78.6719,0.4
37.0256,-78.6306,0.47
37.0093,-78.5894,0.48
36.9929,-78.5482,0.4
36.9766,-78.507,0.46
36.9601,-78.4658,0.4
36.9437,-78.4247,0.42
36.9273,-78.3836,0.43
36.9108,-78.3425,0.43
36.8943,-78.3014,0.39
36.8778,-78.2604,0.39
36.8613,-78.2194,0.32
36.8447,-78.1785,0.33
36.8281,-78.1376,0.33
36.8115,-78.0967,0.33
36.7949,-78.0558,0.35
36.7783,-78.0149,0.35
36.7616,-77.9741,0.24
36.7449,-77.9334,0.3
36.7282,-77.8926,0.31
36.7115,-77.8519,0.32
36.6948,-77.8112,0.33
36.678,-77.7705,0.35
36.6612,-77.7299,0.35
36.6444,-77.6893,0.29
36.6276,-77.6487,0.28
36.6107,-77.6082,0.25
36.5939,-77.5677,0.31
36.577,-77.5272,0.35
36.5601,-77.4867,0.29
36.5431,-77.4463,0.31
36.5262,-77.4059,0.28
36.5092,-77.3656,0.27
36.4922,-77.3252,0.27
36.4752,-77.2849,0.28
36.4582,-77.2446,0.27
36.4411,-77.2044,0.27
36.4241,-77.1642,0.24
36.407,-77.124,0.13
36.3899,-77.0838,0.3
36.3727,-77.0437,0.28
36.3556,-77.0036,0.23
36.3384,-76.9635,0.12
36.3212,-76.9235,0.22
36.304,-76.8835,0.2
36.2868,-76.8435,0.18
36.2695,-76.8036,0.22
36.2523,-76.7637,0.17
36.235,-76.7238,0.15
36.2177,-76.6839,0.15
36.2003,-76.6441,0.13
36.183,-76.6043,0.14
36.1656,-76.5645,0.12
36.1482,-76.5248,0.12
36.1308,-76.4851,0.11
36.1134,-76.4454,0.09
36.0959,-76.4058,0.07
36.0785,-76.3661,0.07
36.061,-76.3265,0.07
36.0435,-76.287,0.09
36.026,-76.2475,0.11
36.0084,-76.208,0.12
35.9909,-76.1685,0.14
35.9733,-76.129,0.16
35.9557,-76.0896,0.15
35.9381,-76.0503,0.15
35.9204,-76.0109,0.14
35.9028,-75.9716,0.14
35.8851,-75.9323,0.13
35.8674,-75.893,0.14
35.8497,-75.8538,0.13
35.8319,-75.8146,0.1
35.8142,-75.7754,0.11
35.7964,-75.7363,0.08
35.7786,-75.6972,0.07
35.7608,-75.6581,0.06
35.743,-75.6191,0.05
35.7251,-75.58,0.06
35.7073,-75.5411,0.04
35.6894,-75.5021,0.04
35.6715,-75.4632,0.05
35.6535,-75.4243,0.03
35.6356,-75.3854,0.02
39.5601,-123.7277,0.42
39.5722,-123.6816,0.5
39.5842,-123.6354,0.52
39.5962,-123.5892,0.56
39.6081,-123.5429,0.7
39.6201,-123.4967,0.76
39.632,-123.4504,0.74
39.6439,-123.4041,0.67
39.6557,-123.3577,0.64
39.6676,-123.3114,0.65
39.6794,-123.265,0.69
39.6911,-123.2186,0.6
39.7029,-123.1721,0.64
39.7146,-123.1257,0.67
39.7263,-123.0792,0.73
39.7379,-123.0327,0.9
39.7496,-122.9861,0.91
39.7612,-122.9396,0.83
39.7728,-122.893,0.86
39.7843,-122.8464,0.6
39.7958,-122.7997,0.52
39.8073,-122.7531,0.5
39.8188,-122.7064,0.48
39.8302,-122.6597,0.37
39.8416,-122.6129,0.22
39.853,-122.5662,0.11
39.8644,-122.5194,0.06
39.8757,-122.4726,0.04
39.887,-122.4258,0.04
39.8982,-122.3789,0.02
39.9095,-122.332,0.01
39.9207,-122.2851,0.01
39.9319,-122.2382,0.01
40.0094,-121.9091,0.03
40.0203,-121.862,0.04
40.0312,-121.8148,0.08
40.0421,-121.7677,0.13
40.053,-121.7205,0.16
40.0638,-121.6733,0.21
40.0746,-121.626,0.23
40.0854,-121.5788,0.34
40.0962,-121.5315,0.49
40.1069,-121.4842,0.66
40.1176,-121.4369,0.9
40.1283,-121.3895,1
40.1389,-121.3422,0.97
40.1495,-121.2948,0.61
40.1601,-121.2474,0.5
40.1706,-121.1999,0.52
40.1811,-121.1525,0.56
40.1916,-121.105,0.48
40.2021,-121.0575,0.39
40.2125,-121.0099,0.35
40.2229,-120.9624,0.3
40.2333,-120.9148,0.25
40.2436,-120.8672,0.25
40.254,-120.8196,0.25
40.2642,-120.7719,0.23
40.2745,-120.7243,0.21
40.2847,-120.6766,0.21
40.2949,-120.6289,0.2
40.3051,-120.5812,0.16
40.3152,-120.5334,0.09
40.3253,-120.4856,0.07
40.3354,-120.4378,0.04
40.3455,-120.39,0.03
40.3555,-120.3422,0.02
40.3655,-120.2943,0.02
40.3754,-120.2464,0.01
40.3854,-120.1985,0.01
40.3953,-120.1506,0.01
40.4051,-120.1026,0.01
41.5691,-112.3434,0.01
41.574,-112.2928,0.01
41.5788,-112.2421,0.04
41.5836,-112.1915,0.04
41.5884,-112.1408,0.06
41.5931,-112.0902,0.06
41.5978,-112.0395,0.1
41.6025,-111.9888,0.17
41.6071,-111.9381,0.12
41.6117,-111.8874,0.11
41.6163,-111.8367,0.13
41.6208,-111.786,0.18
41.6253,-111.7352,0.2
41.6297,-111.6845,0.18
41.6342,-111.6337,0.18
41.6386,-111.5829,0.2
41.6429,-111.5321,0.22
41.6473,-111.4813,0.32
41.6516,-111.4305,0.39
41.6558,-111.3797,0.36
41.66,-111.3289,0.27
41.6642,-111.2781,0.2
41.6684,-111.2272,0.17
41.6725,-111.1764,0.14
41.6766,-111.1255,0.13
41.6807,-111.0746,0.15
41.6847,-111.0237,0.11
41.6887,-110.9728,0.09
41.6927,-110.9219,0.1
41.6966,-110.871,0.1
41.7005,-110.8201,0.09
41.7043,-110.7692,0.05
41.7082,-110.7182,0.03
41.712,-110.6673,0.03
41.7157,-110.6163,0.01
41.7304,-110.4124,0.01
41.734,-110.3614,0.01
41.7376,-110.3104,0.02
41.7411,-110.2594,0.04
41.7446,-110.2083,0.04
41.748,-110.1573,0.04
41.7514,-110.1063,0.04
41.7548,-110.0552,0.04
41.7582,-110.0042,0.04
41.7615,-109.9531,0.04
41.7648,-109.902,0.04
41.768,-109.8509,0.04
41.7713,-109.7998,0.04
38.7607,-83.4608,0
38.747,-83.4163,0
38.6503,-83.1055,0
38.6364,-83.0612,0
38.6225,-83.017,0
38.6085,-82.9727,0.01
38.5945,-82.9285,0.01
38.5805,-82.8843,0.01
38.5524,-82.7961,0.01
38.5383,-82.752,0.01
38.5242,-82.7079,0.01
38.51,-82.6639,0.01
38.4959,-82.6199,0.01
38.4817,-82.5759,0.01
38.4675,-82.5319,0.01
38.4532,-82.488,0.01
38.4389,-82.4441,0.01
38.4247,-82.4002,0.01
38.4103,-82.3564,0.01
38.396,-82.3126,0.01
38.3816,-82.2688,0
38.3673,-82.225,0
38.3528,-82.1813,0
38.3384,-82.1376,0.01
38.3239,-82.0939,0.01
38.3095,-82.0503,0.01
38.295,-82.0067,0.02
38.2804,-81.9631,0.03
38.2659,-81.9195,0.03
38.2513,-81.876,0.04
38.2367,-81.8325,0.04
38.222,-81.789,0.05
38.2074,-81.7455,0.05
38.1927,-81.7021,0.04
38.178,-81.6587,0.05
38.1633,-81.6154,0.05
38.1485,-81.572,0.06
38.1338,-81.5287,0.07
38.119,-81.4854,0.08
38.1041,-81.4422,0.07
38.0893,-81.399,0.07
38.0744,-81.3558,0.07
38.0595,-81.3126,0.06
38.0446,-81.2695,0.06
38.0297,-81.2264,0.04
38.0147,-81.1833,0.06
37.9997,-81.1402,0.06
37.9847,-81.0972,0.09
37.9697,-81.0542,0.12
37.9546,-81.0113,0.13
37.9395,-80.9683,0.1
37.9244,-80.9254,0.07
37.9093,-80.8825,0.05
37.8941,-80.8397,0.04
37.879,-80.7969,0.05
37.8638,-80.7541,0.05
37.8485,-80.7113,0.06
37.8333,-80.6686,0.07
37.818,-80.6259,0.07
37.8027,-80.5832,0.06
37.7874,-80.5405,0.06
37.7721,-80.4979,0.05
37.7567,-80.4553,0.05
37.7413,-80.4128,0.06
37.7259,-80.3702,0.05
37.7105,-80.3277,0.06
37.6951,-80.2853,0.07
37.6796,-80.2428,0.07
37.6641,-80.2004,0.09
37.6486,-80.158,0.1
37.633,-80.1156,0.13
37.6174,-80.0733,0.16
37.6019,-80.031,0.15
37.5862,-79.9887,0.12
37.5706,-79.9465,0.1
37.555,-79.9043,0.08
37.5393,-79.8621,0.06
37.5236,-79.8199,0.05
37.5078,-79.7778,0.04
37.4921,-79.7357,0.05
37.4763,-79.6937,0.06
37.4605,-79.6516,0.07
37.4447,-79.6096,0.12
37.4289,-79.5676,0.09
37.413,-79.5257,0.07
37.3972,-79.4837,0.12
37.3813,-79.4419,0.19
37.3653,-79.4,0.28
37.3494,-79.3582,0.31
37.3334,-79.3164,0.31
37.3174,-79.2746,0.3
37.3014,-79.2328,0.32
37.2854,-79.1911,0.31
37.2693,-79.1494,0.09
37.2532,-79.1078,0.32
37.2371,-79.0661,0.32
37.221,-79.0245,0.38
37.2049,-78.983,0.38
37.1887,-78.9414,0.43
37.1725,-78.8999,0.38
37.1563,-78.8584,0.38
37.1401,-78.817,0.38
37.1238,-78.7756,0.41
37.1075,-78.7342,0.44
37.0913,-78.6928,0.43
37.0749,-78.6515,0.48
37.0586,-78.6102,0.47
37.0422,-78.5689,0.47
37.0259,-78.5276,0.52
37.0095,-78.4864,0.48
36.993,-78.4452,0.49
36.9766,-78.4041,0.55
36.9601,-78.363,0.49
36.9436,-78.3219,0.5
36.9271,-78.2808,0.5
36.9106,-78.2398,0.5
36.894,-78.1987,0.44
36.8775,-78.1578,0.35
36.8609,-78.1168,0.35
36.8443,-78.0759,0.36
36.8276,-78.035,0.35
36.811,-77.9941,0.36
36.7943,-77.9533,0.36
36.7776,-77.9125,0.22
36.7609,-77.8717,0.33
36.7441,-77.831,0.36
36.7274,-77.7903,0.37
36.7106,-77.7496,0.37
36.6938,-77.7089,0.4
36.677,-77.6683,0.38
36.6601,-77.6277,0.4
36.6433,-77.5872,0.37
36.6264,-77.5466,0.37
36.6095,-77.5061,0.4
36.5925,-77.4657,0.39
36.5756,-77.4252,0.35
36.5586,-77.3848,0.35
36.5416,-77.3444,0.31
36.5246,-77.3041,0.31
36.5076,-77.2637,0.31
36.4906,-77.2234,0.32
36.4735,-77.1832,0.29
36.4564,-77.1429,0.28
36.4393,-77.1027,0.26
36.4222,-77.0626,0.27
36.405,-77.0224,0.28
36.3879,-76.9823,0.24
36.3707,-76.9422,0.23
36.3535,-76.9021,0.23
36.3362,-76.8621,0.23
36.319,-76.8221,0.22
36.3017,-76.7822,0.21
36.2844,-76.7422,0.17
36.2671,-76.7023,0.16
36.2498,-76.6624,0.15
36.2325,-76.6226,0.14
36.2151,-76.5828,0.13
36.1977,-76.543,0.13
36.1803,-76.5032,0.12
36.1629,-76.4635,0.1
36.1454,-76.4238,0.09
36.128,-76.3841,0.09
36.1105,-76.3445,0.07
36.093,-76.3049,0.08
36.0755,-76.2653,0.1
36.0579,-76.2258,0.13
36.0404,-76.1862,0.11
36.0228,-76.1468,0.11
36.0052,-76.1073,0.13
35.9876,-76.0679,0.13
35.9699,-76.0285,0.14
35.9523,-75.9891,0.12
35.9346,-75.9498,0.11
35.9169,-75.9105,0.11
35.8992,-75.8712,0.11
35.8815,-75.8319,0.1
35.8637,-75.7927,0.08
35.8459,-75.7535,0.07
35.8281,-75.7144,0.06
35.8103,-75.6752,0.05
35.7925,-75.6361,0.04
35.7747,-75.5971,0.04
35.7568,-75.558,0.03
35.7389,-75.519,0.01
35.721,-75.48,0.03
35.7031,-75.4411,0.01
35.6851,-75.4022,0.02
39.5957,-123.7434,0.41
39.6078,-123.6972,0.55
39.6198,-123.651,0.63
39.6318,-123.6047,0.68
39.6438,-123.5585,0.7
39.6557,-123.5122,0.75
39.6677,-123.4658,0.68
39.6796,-123.4195,0.68
39.6914,-123.3731,0.71
39.7033,-123.3267,0.63
39.7151,-123.2803,0.63
39.7269,-123.2339,0.6
39.7386,-123.1874,0.62
39.7503,-123.1409,0.7
39.762,-123.0944,0.83
39.7737,-123.0478,0.93
39.7854,-123.0013,0.89
39.797,-122.9547,0.83
39.8086,-122.908,0.86
39.8201,-122.8614,0.64
39.8317,-122.8147,0.53
39.8432,-122.768,0.56
39.8547,-122.7213,0.52
39.8661,-122.6746,0.39
39.8775,-122.6278,0.22
39.8889,-122.581,0.09
39.9003,-122.5342,0.04
39.9116,-122.4874,0.04
39.9229,-122.4405,0.04
39.9342,-122.3936,0.04
39.9455,-122.3467,0.03
39.9567,-122.2998,0.01
39.9679,-122.2528,0.01
40.0344,-121.9705,0.01
40.0454,-121.9234,0.04
40.0564,-121.8763,0.07
40.0673,-121.8291,0.09
40.0782,-121.7819,0.11
40.0891,-121.7347,0.16
40.1,-121.6874,0.2
40.1108,-121.6402,0.29
40.1216,-121.5929,0.4
40.1323,-121.5456,0.54
40.1431,-121.4982,0.68
40.1538,-121.4509,0.83
40.1645,-121.4035,0.92
40.1751,-121.3561,0.75
40.1857,-121.3086,0.61
40.1963,-121.2612,0.49
40.2069,-121.2137,0.51
40.2174,-121.1662,0.57
40.2279,-121.1187,0.58
40.2384,-121.0712,0.41
40.2488,-121.0236,0.33
40.2592,-120.976,0.3
40.2696,-120.9284,0.27
40.28,-120.8808,0.24
40.2903,-120.8331,0.26
40.3006,-120.7854,0.25
40.3109,-120.7377,0.22
40.3211,-120.69,0.17
40.3313,-120.6422,0.15
40.3415,-120.5945,0.11
40.3517,-120.5467,0.07
40.3618,-120.4989,0.06
40.3719,-120.451,0.05
40.3819,-120.4032,0.03
40.392,-120.3553,0.02
40.402,-120.3074,0.01
40.4119,-120.2595,0.01
40.4219,-120.2115,0.01
41.607,-112.3499,0.01
41.6119,-112.2993,0.03
41.6167,-112.2486,0.04
41.6215,-112.1979,0.05
41.6263,-112.1472,0.06
41.631,-112.0965,0.07
41.6357,-112.0458,0.14
41.6404,-111.995,0.23
41.645,-111.9443,0.13
41.6496,-111.8935,0.11
41.6542,-111.8428,0.13
41.6587,-111.792,0.17
41.6632,-111.7412,0.25
41.6677,-111.6904,0.22
41.6721,-111.6396,0.21
41.6765,-111.5888,0.23
41.6809,-111.538,0.27
41.6852,-111.4871,0.32
41.6895,-111.4363,0.36
41.6938,-111.3854,0.36
41.698,-111.3345,0.33
41.7022,-111.2837,0.22
41.7064,-111.2328,0.18
41.7105,-111.1819,0.17
41.7146,-111.131,0.13
41.7187,-111.08,0.11
41.7227,-111.0291,0.1
41.7267,-110.9782,0.08
41.7307,-110.9272,0.08
41.7346,-110.8763,0.08
41.7385,-110.8253,0.09
41.7424,-110.7743,0.05
41.7462,-110.7233,0.03
41.75,-110.6723,0.02
41.7538,-110.6213,0.01
41.7721,-110.3662,0.01
41.7756,-110.3151,0.04
41.7792,-110.2641,0.04
41.7827,-110.213,0.05
41.7861,-110.1619,0.04
41.7895,-110.1108,0.04
41.7929,-110.0597,0.04
41.7963,-110.0086,0.04
41.7996,-109.9575,0.04
41.8029,-109.9064,0.04
41.8061,-109.8553,0.04
41.8094,-109.8041,0.04
41.8126,-109.753,0.04
38.7955,-83.4432,0
38.7817,-83.3987,0
38.7404,-83.2652,0
38.6988,-83.132,0
38.6849,-83.0877,0
38.671,-83.0434,0
38.657,-82.9991,0.01
38.643,-82.9548,0.01
38.629,-82.9106,0.01
38.615,-82.8664,0.01
38.601,-82.8222,0.01
38.5869,-82.7781,0.01
38.5728,-82.7339,0.01
38.5586,-82.6898,0.01
38.5445,-82.6458,0.01
38.5303,-82.6017,0.01
38.5161,-82.5577,0.01
38.5019,-82.5137,0.01
38.4876,-82.4698,0.01
38.4733,-82.4259,0.01
38.459,-82.382,0.01
38.4447,-82.3381,0.01
38.4303,-82.2943,0.01
38.416,-82.2504,0
38.3727,-82.1192,0
38.3582,-82.0755,0.01
38.3437,-82.0318,0.02
38.3292,-81.9881,0.03
38.3146,-81.9445,0.03
38.3001,-81.9009,0.04
38.2855,-81.8574,0.05
38.2708,-81.8138,0.04
38.2562,-81.7703,0.04
38.2415,-81.7269,0.04
38.2268,-81.6834,0.03
38.2121,-81.64,0.04
38.1974,-81.5966,0.09
38.1826,-81.5532,0.1
38.1678,-81.5099,0.09
38.153,-81.4666,0.07
38.1382,-81.4233,0.07
38.1233,-81.3801,0.07
38.1084,-81.3369,0.08
38.0935,-81.2937,0.08
38.0786,-81.2505,0.08
38.0636,-81.2074,0.06
38.0486,-81.1643,0.08
38.0336,-81.1212,0.09
38.0186,-81.0781,0.13
38.0036,-81.0351,0.15
37.9885,-80.9921,0.14
37.9734,-80.9492,0.09
37.9583,-80.9062,0.06
37.9431,-80.8633,0.04
37.9279,-80.8205,0.04
37.9128,-80.7776,0.04
37.8975,-80.7348,0.05
37.8823,-80.692,0.06
37.867,-80.6492,0.06
37.8518,-80.6065,0.07
37.8364,-80.5638,0.06
37.8211,-80.5211,0.06
37.8058,-80.4785,0.05
37.7904,-80.4359,0.05
37.775,-80.3933,0.05
37.7596,-80.3507,0.04
37.7441,-80.3082,0.05
37.7287,-80.2657,0.04
37.7132,-80.2232,0.06
37.6976,-80.1808,0.08
37.6821,-80.1384,0.08
37.6666,-80.096,0.09
37.651,-80.0536,0.13
37.6354,-80.0113,0.11
37.6197,-79.969,0.08
37.6041,-79.9267,0.08
37.5884,-79.8845,0.07
37.5727,-79.8423,0.05
37.557,-79.8001,0.04
37.5413,-79.758,0.05
37.5255,-79.7158,0.05
37.5097,-79.6738,0.07
37.4939,-79.6317,0.08
37.4781,-79.5897,0.08
37.4622,-79.5477,0.11
37.4463,-79.5057,0.07
37.4304,-79.4637,0.16
37.4145,-79.4218,0.25
37.3986,-79.3799,0.29
37.3826,-79.3381,0.32
37.3666,-79.2962,0.3
37.3506,-79.2544,0.12
37.3346,-79.2127,0.16
37.3186,-79.1709,0.32
37.3025,-79.1292,0.11
37.2864,-79.0875,0.1
37.2703,-79.0459,0.37
37.2541,-79.0043,0.39
37.238,-78.9627,0.44
37.2218,-78.9211,0.44
37.2056,-78.8796,0.4
37.1894,-78.8381,0.38
37.1731,-78.7966,0.35
37.1568,-78.7551,0.41
